"ImportFilGuid"	"DelningDataGuid"	"Ruta"	"TypRuta"	"Provyta"	"DelYta"	"Avst1"	"Rikt1"	"Avst2"	"Rikt2"	"Avst3"	"Rikt3"	"Avst4"	"Rikt4"	"Avst5"	"Rikt5"	"Avst6"	"Rikt6"	"Avst7"	"Rikt7"	"Avst8"	"Rikt8"	"TIDSPARAD"	"DelTagNr"	"Deleted"	"TStamp"	"VERDATUM"	"FullSokvag"	"Filnamn"	"InsatsAr"	"SenastAndrad"	"ErrorLoading2"	"ErrorCode2"	"ErrorDescription2"	"LoadingEvent"	"ArsvisSokvagGuid"
"D444EA8D-1E05-45A6-8B61-6E7DB272E40A"	"8656385B-0276-480C-B48A-1282E608410E"	459	1	10	2	100	104	100	220	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20100817151349	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-03\477\Database\BasNils\Red\477.mdb"	NA	2010	2010-09-03 14:50:00	NA	NA	NA	"D6E47A7A-22AE-4F4E-BB8C-792AC7DAACE7"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"E8D56D11-9B90-4762-866A-94571DCF943D"	459	1	12	1	100	215	100	33	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"5231E41D-6323-4295-8E52-603788F2E43F"	"0A9AC039-D677-4CDE-8874-61A4F08BB8EE"	460	1	6	2	100	168	100	337	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade492\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-11 10:44:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"EF8C78D0-BFAA-40CC-9E97-8D2D2D7A8F59"	"BCECE177-F4DF-445F-B1F5-BF3AACC0F488"	460	1	8	2	100	4	25	80	100	220	100	244	30	277	100	343	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade478\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-11 10:37:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"59DCC59C-8AAF-4341-83E1-DBC11555ADBD"	"C44B8F85-55AE-4BAF-B22F-0456208D471D"	462	1	7	1	100	20	100	132	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-09-11\Ruta365\NILS\Databas\Röd\365.mdb"	NA	2009	2009-09-11 18:12:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"CA8682F0-6D88-4356-A0A2-202C0DFFB591"	"8FE40415-5E09-445B-8258-700686189BB1"	464	1	7	1	100	300	100	138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Correction made by: AD\srh-xkaw"	NA	2010	2011-01-10 08:56:00	NA	NA	NA	NA	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"D7DFB8DC-4739-4B85-B31D-E5538DD82EB3"	"4F890EE8-6E12-4D73-81C7-38615B3BE9C0"	465	1	5	1	100	342	76	21	74	54	100	60	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade465\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-25 08:24:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"D7DFB8DC-4739-4B85-B31D-E5538DD82EB3"	"4C180DA3-95B3-41D9-96FB-9A1408C56062"	465	1	9	1	100	26	6	130	100	171	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080623132827	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade465\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-25 08:24:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E2987603-0968-4C3A-881E-69AD29F2B4EA"	"D7E1BA40-7AF3-428F-8E9D-2884E1C70863"	466	1	3	1	100	207	100	125	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110627010027	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag70\2011-06-26\466\Database\BasNils\Red\466.mdb"	NA	2011	2011-06-26 16:41:00	NA	NA	NA	"2672D873-F432-4307-95B1-2DD99D00242E"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"E2987603-0968-4C3A-881E-69AD29F2B4EA"	"7E7247EE-44D3-443A-949A-49890B9609CE"	466	1	3	3	100	71	100	320	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110627010027	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag70\2011-06-26\466\Database\BasNils\Red\466.mdb"	NA	2011	2011-06-26 16:41:00	NA	NA	NA	"2672D873-F432-4307-95B1-2DD99D00242E"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"E2987603-0968-4C3A-881E-69AD29F2B4EA"	"F45B1A3C-54A7-4675-A779-8D7B7F250164"	466	1	12	1	100	290	100	112	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110624102254	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag70\2011-06-26\466\Database\BasNils\Red\466.mdb"	NA	2011	2011-06-26 16:41:00	NA	NA	NA	"2672D873-F432-4307-95B1-2DD99D00242E"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"34ACF8F1-1E77-44AD-AE5C-AEEFC13F6131"	"7BA69CD3-42DB-408D-92C0-10DF040995A4"	467	1	7	1	100	320	100	121	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-08-19\Ruta501\NILS\Databas\Röd\501.mdb"	NA	2009	2009-08-09 16:30:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"34ACF8F1-1E77-44AD-AE5C-AEEFC13F6131"	"06A92AE7-03EE-4998-990E-3784F2AC56A1"	467	1	10	1	100	353	37	14	100	82	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-08-19\Ruta501\NILS\Databas\Röd\501.mdb"	NA	2009	2009-08-09 16:30:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"51880091-B3A1-47BD-83D5-80215E3E84D7"	"D66D2D8F-19A2-4223-A8DF-10B07636657A"	467	1	12	1	100	18	62	21	27	67	100	142	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 72\Ruta518\NILS\Databas\Röd\518.mdb"	NA	2009	2009-07-12 16:46:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"7B44238D-ECDB-4418-83ED-E628C314CCED"	"66ADFDB0-FD69-4DCE-B974-501325CB5BEE"	468	1	12	1	100	187	100	103	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110726010047	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag69\2011-07-25\567\Database\BasNils\Red\567.mdb"	NA	2011	2011-07-23 21:02:00	NA	NA	NA	"604A5C93-A30F-465A-B593-FD380C967F98"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"91EE83C7-404E-4240-8818-5816797C27E1"	"CC3BA4D0-696C-42A1-8DC0-01466D1C1035"	470	1	8	1	100	270	57	20	100	25	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20090723121006	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 73\Ruta611\NILS\Databas\Röd\611.mdb"	NA	2009	2009-09-08 18:08:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"91EE83C7-404E-4240-8818-5816797C27E1"	"B67E3838-FE51-4A44-8EB4-05BC278C4912"	470	1	9	2	100	160	62	162	85	88	70	23	100	9	-2	-1	-2	-1	-2	-1	20090724093619	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 73\Ruta611\NILS\Databas\Röd\611.mdb"	NA	2009	2009-09-08 18:08:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"03D2F7F1-2824-4950-892E-ECEF22C076BA"	472	1	1	1	100	23	100	55	100	130	60	160	100	165	-2	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"6803751C-BBFC-47A1-B4DE-3D6680DFBF29"	472	1	3	2	100	317	100	211	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"792C138B-29BA-41F4-9101-DC1B34BF8167"	472	1	6	1	100	8	80	59	100	162	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"B0FA9FB1-A37E-4B13-8664-AF0803908084"	"03FC5613-BE26-4FBA-9F23-3BE5EF26CC62"	473	1	6	2	100	170	100	330	-2	-1	-2	-1	-2	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade503\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-26 21:25:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"B0FA9FB1-A37E-4B13-8664-AF0803908084"	"BA51BAF2-2BBC-4F4C-A5A3-44C98CCA5087"	473	1	8	1	100	281	100	176	-2	-1	-2	-1	-2	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade503\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-26 21:25:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"EA095944-0959-4DED-836F-09E7AB08B64E"	"12C4B728-83EE-4C40-AAA5-1A3712B370E9"	473	1	8	2	100	55	92	50	99	35	69	17	100	345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade473\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-13 15:12:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"9EF4FE2D-8427-42B8-BA60-62F8E8D13D85"	"736ADA76-8689-49F7-90B3-CB14EC9BCC15"	474	1	2	1	100	254	22	294	100	2	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101006010131	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-06-13\474\Database\BasNils\Red\474.mdb"	NA	2010	2010-10-05 10:44:00	NA	NA	NA	"0C8CF1B3-60BA-4587-AEA8-00E8A8787724"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"9EF4FE2D-8427-42B8-BA60-62F8E8D13D85"	"3F5E81D5-3F81-482E-8A1B-29B4795564BC"	474	1	6	1	100	206	35	183	100	155	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101006010131	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-06-13\474\Database\BasNils\Red\474.mdb"	NA	2010	2010-10-05 10:44:00	NA	NA	NA	"0C8CF1B3-60BA-4587-AEA8-00E8A8787724"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"5231E41D-6323-4295-8E52-603788F2E43F"	"0DFFFF91-515D-461D-B222-006B51A07740"	478	1	7	2	100	327	100	137	56	161	82	217	100	221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade492\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-11 10:44:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"2CEFC870-4361-40B3-9971-14120F905A73"	"02BF5E1C-384B-46D8-96C7-055BA5273C6D"	479	1	3	1	100	266	31	196	100	121	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110824111620	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-09-17\038\Database\BasNils\Red\038.mdb"	NA	2011	2011-09-14 19:11:00	NA	NA	NA	"F5E682E7-F445-45BF-AFC5-CB29CC41B972"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"E6E339F2-1E1C-4225-963E-B5C43121E653"	"571A5755-2401-4BCF-BFAA-668CDC0069D7"	479	1	5	1	100	240	72	288	100	342	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110824152549	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-08-24\479\Database\BasNils\Red\479.mdb"	NA	2011	2011-08-24 20:10:00	NA	NA	NA	"286C32E5-C14D-4EED-AB37-9C33EED1D38D"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"C8C4D85B-C1E7-4BD5-8D74-6A30D70EEC00"	"DAC3DCB1-FB5A-4DD0-A3DE-D098326419E3"	479	1	9	1	100	239	11	320	100	42	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110825134126	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-08-25\479\Database\BasNils\Red\479.mdb"	NA	2011	2011-08-25 19:29:00	NA	NA	NA	"549BBEF9-ADA2-484A-857F-FFA6074EC3DF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"CF72DBBB-6FB7-4CD0-B0C6-4081E32598FA"	"2AF9EDF6-4859-460E-8111-F26E6EDAA87D"	479	1	9	3	100	29	40	324	100	252	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111005010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-10-04\227\Database\BasNils\Red\227.mdb"	NA	2011	2011-10-04 21:23:00	NA	NA	NA	"D93DCF0D-60E3-452C-9077-444FEEB1E43B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"CF72DBBB-6FB7-4CD0-B0C6-4081E32598FA"	"71186036-F415-4A9B-A9F6-856AB25563FD"	479	1	10	2	100	118	18	27	100	285	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111005010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-10-04\227\Database\BasNils\Red\227.mdb"	NA	2011	2011-10-04 21:23:00	NA	NA	NA	"D93DCF0D-60E3-452C-9077-444FEEB1E43B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"CF72DBBB-6FB7-4CD0-B0C6-4081E32598FA"	"D909317F-A4E1-49AC-9186-C94A12CE47BF"	480	1	4	1	100	52	42	106	100	146	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111005010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-10-04\227\Database\BasNils\Red\227.mdb"	NA	2011	2011-10-04 21:23:00	NA	NA	NA	"D93DCF0D-60E3-452C-9077-444FEEB1E43B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"CF72DBBB-6FB7-4CD0-B0C6-4081E32598FA"	"FC6AFE2B-43A4-4002-9E02-1E3CD981C80B"	480	1	7	1	100	39	51	76	100	116	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111005010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-10-04\227\Database\BasNils\Red\227.mdb"	NA	2011	2011-10-04 21:23:00	NA	NA	NA	"D93DCF0D-60E3-452C-9077-444FEEB1E43B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"FB0F06A4-FF07-4C31-BFC8-69A111166531"	"AA09B4BE-EE99-4B84-A252-070CE0099135"	481	1	11	1	100	264	84	103	100	107	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-09-03\Ruta524\NILS\Databas\Röd\524.mdb"	NA	2009	2009-08-20 18:42:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"F9AF8D0E-2B57-4156-9A5D-4074AE36D8A5"	"E454DBDC-1EDB-431F-BCC8-AD37739720D3"	483	1	2	2	100	102	100	179	68	190	48	139	56	270	100	44	-2	-1	-1	-1	20100922010113	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-11\491\Database\BasNils\Red\491.mdb"	NA	2010	2010-09-11 20:51:00	NA	NA	NA	"D6E47A7A-22AE-4F4E-BB8C-792AC7DAACE7"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"431D626C-1604-4AB1-9D27-995192446821"	"E8157E2E-0D0A-4E75-B3C1-30E6CC265548"	484	1	2	1	100	274	21	94	100	32	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade484\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-09-03 11:05:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"431D626C-1604-4AB1-9D27-995192446821"	"1A5C6199-E1E6-4227-96DF-B9D8F836B1FC"	484	1	3	1	100	254	100	95	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade484\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-09-03 11:05:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"431D626C-1604-4AB1-9D27-995192446821"	"E7F59FA8-EFC8-4B0B-9BC3-1DF4F3B89C2A"	484	1	6	1	100	193	100	356	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade484\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-09-03 11:05:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"04456B2E-FD20-4B45-B860-436CD926C2C9"	"1AD2B8D0-FB80-42A0-92AA-0FAE3C760E08"	486	1	5	1	100	260	100	72	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-09-02\Ruta494\NILS\Databas\Röd\494.mdb"	NA	2009	2009-08-28 08:45:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"2EAC9D41-DBF6-4642-B64E-A774B40DA8D2"	"44545667-D6A8-478E-BAB7-069CAE5C8479"	486	1	12	2	100	173	76	175	74	234	100	318	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-08-14\Ruta501\NILS\Databas\Röd\501.mdb"	NA	2009	2009-08-09 16:30:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"EA82A980-0F34-4CC6-9B07-71091155C3AD"	"49973B03-CEB9-4AF3-82A9-61AF7593304D"	488	1	2	1	100	216	100	303	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100831010137	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag71\2010-08-30\566\Database\BasNils\Red\566.mdb"	NA	2010	2010-08-30 11:25:00	NA	NA	NA	"B154F04C-A887-45E1-B7D1-4A9135638D1B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"BC01B539-C1B6-4F66-B8DC-43E91C7D8A8E"	"BF602EF9-878A-40B2-8498-13AAC9022FF7"	489	1	1	1	100	250	100	74	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20090627141035	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 71\Ruta548\NILS\Databas\Blå\548.mdb"	NA	2009	2009-07-19 22:17:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"4FA4A9DA-BD2B-45C7-B1B2-CCC53B23EF74"	"09316250-8D96-4613-A2BC-04F829514F8F"	489	1	4	1	100	247	73	187	100	154	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag71\2009-09-04\Ruta573\NILS\Databas\Blå\573.mdb"	NA	2009	2009-09-04 20:17:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"F7BFBD17-CC12-4C57-B1BA-7AAD717E582C"	"7879B524-A758-42DE-AB95-0A38A74C7068"	489	1	7	1	100	288	21	86	44	44	100	80	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 71\Ruta564\NILS\Databas\Blå\564.mdb"	NA	2009	2009-09-15 15:27:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"33DB2386-56B6-4D40-B134-CCFB72DBB04D"	"52A7FCA8-18C0-400C-85A8-0105CB26D63C"	489	1	10	1	100	280	71	292	100	335	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 71\Ruta534\NILS\Databas\Blå\534.mdb"	NA	2009	2009-07-01 21:03:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"FB0DAB6B-2749-4FE1-AA8D-4D9E6C687F6E"	491	1	12	1	100	308	100	39	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
